"infection","Mouse_ID","end_rel_weight","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","IL.12A","PPIB","IL.17A","GAPDH","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","hybrid_status","Parasite_primary","Parasite_challenge","dpi_max","WL_max","origin","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","IFNy","CXCR3","IL.6","IL.13","IL1RN","CASP1","CXCL9","IDO1","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PRF1","RETNLB","SOCS1","TICAM1","TNF"
NA,"AA0721",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-9.13666666666667,NA,NA,NA,NA,NA,21.8860384689265,NA,7.51336789912361,NA,27.5,9.53,NA,4.03,1.93,NA,0.87,NA,14.4,7.34,NA,0.048,1.01,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,"Field","F",13.9917,52.9781,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","100","80",NA,"mm","mm","mm","dd","mm",12,0.7826086957,"13/09/19",0.1434,0,NA,NA,0,0,"Lindedstr. 36","pregnant",2,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",17.77,83.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,"12/09/19",NA,32.6566666666667,23.52,0,0,263.5,NA,NA,0,0,0,0,NA,NA,NA,NA,157.7,0.68,7.54,38.29,3.93,5.51,0.49,NA,1.2,1.46,1.06,1.23,0.01,0.71,NA,0.16,1.95,NA,23.9
NA,"AA0722",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-6.83333333333333,NA,NA,NA,NA,NA,23.724443068059,NA,11.2716519168372,NA,41.3,5.92,NA,17.1,3.11,NA,1.76,NA,18,23,NA,0.39,5.01,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,"Field","M",13.4219,53.0389,2019,"d",NA,"m","m","m","m","m","m",NA,"95/100","125","120","90","80",NA,"dm","mm","mm","mm","mm",12,0.8823529412,"13/09/19",0.0395,0,NA,NA,0,0,"Steindamm 1","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",16.6,86.5,NA,0.0423,NA,NA,NA,NA,NA,0.0788,0.0837,75.6,"12/09/19",NA,31.2466666666667,24.4133333333333,0,0,950.7,NA,NA,0,93,0,0,NA,31.2615365074107,FALSE,"Fec:FALSE Tissue:TRUE",3146.74,8.76,NA,622.41,162.16,13.45,3.06,129.46,14.43,55.61,23.23,39.99,0.12,23.81,NA,2.68,19.21,NA,8.78
NA,"AA0723",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-7.99333333333334,NA,NA,NA,NA,NA,20.6429214359952,NA,11.2948560998719,NA,49.3,4.72,NA,11.2,2.17,NA,0.83,NA,20.7,16.1,NA,0.16,0.83,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,"Field","M",13.4219,53.0389,2019,"d",NA,NA,"m","m","d","m","d",NA,"95","100/125","120","90","80/100",NA,"mm","dm","mm","mm","dm",11,0.6875,"13/09/19",0.0393,0,NA,NA,0,0,"Steindamm 1","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",14.3,82,NA,0.0156,NA,NA,NA,NA,NA,0.0736,0.0768,72.9,"12/09/19",NA,32.37,24.3766666666667,0,0,209.6,NA,NA,0,19,0,0,NA,34.8240377759112,FALSE,"Fec:FALSE Tissue:FALSE",4739681.17,NA,8.77,25.85,0.09,24.93,1.12,0.04,6.59,0.55,21.2,24.55,0.84,9.79,NA,1.48,0.6,NA,5.69
NA,"AA0724",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8570442991239,NA,6.40006842898617,NA,68.5,4.63,NA,26.8,2.97,NA,3.66,NA,15.1,28.7,NA,0.23,1.19,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,"Field","F",13.4219,53.0389,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","100/125","120","100","100",NA,"mm","dm","mm","dd","dd",12,0.652173913,"13/09/19",0.036,0,NA,NA,4,0,"Steindamm 1","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",17.9,86.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.7,"12/09/19",NA,NA,NA,0,0,705.2,NA,NA,0,0,0,0,NA,32.2768056010092,FALSE,"Fec:FALSE Tissue:NA",30.58,NA,1.85,14.93,0.11,0.86,0.01,0.01,0.62,1.3,0.4,0.15,0.11,64.19,NA,0.02,0.22,NA,1.43
NA,"AA0725",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-10.2166666666667,NA,NA,NA,NA,NA,16.9106147435109,NA,7.28829489440106,NA,36.6,9.38,NA,4.78,1.22,NA,2.08,NA,11.7,7.82,NA,0.16,0.091,NA,NA,NA,NA,0.087,NA,NA,NA,NA,NA,NA,"Field","F",13.4767,53.0006,2019,"d",NA,"mm","mm","mm","dd","dd","mm",NA,"95","100","120","90","80",NA,"mm","dd","mm","mm","mm",12,0.6956521739,"13/09/19",0.015,0,NA,NA,0,0,"Alter Kiez 4","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",9.72,69.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.1,"12/09/19",NA,32.68,22.4633333333333,0,0,215.1,NA,NA,0,5,0,0,NA,32.0489664447622,FALSE,"Fec:FALSE Tissue:FALSE",1.1,NA,0.18,0.15,0.72,2.49,0.13,58.78,0.06,0.02,0.06,0.41,0.02,1.13,NA,0.22,0.31,NA,0.18
NA,"AA0726",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-9.53333333333333,NA,NA,NA,NA,NA,17.6050115188435,NA,6.03155413382854,NA,64.9,5.34,NA,5.63,0.86,NA,1.52,NA,10.6,6.86,NA,0.34,3.74,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,"Field","M",13.4767,53.0006,2019,"d","m","m","m","m","d","d","m",NA,"95","100","100/120","90","80",NA,"mm","dd","dm","mm","mm",13,0.6666666667,"13/09/19",0.021,0,NA,NA,0,0,"Alter Kiez 4","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",13.52,79.8,NA,0.0156,NA,NA,NA,NA,NA,0.0657,0.0705,76,"12/09/19",NA,32.0966666666667,22.5633333333333,0,0,117.2,NA,NA,0,0,0,0,NA,30.7045686779884,FALSE,"Fec:FALSE Tissue:FALSE",3.25,1.97,6.05,0.52,2.05,5.06,3.75,1.77,0.91,1.07,0.71,0.78,0.11,3.81,NA,0.9,0.94,NA,0.25
NA,"AA0727",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-9.01,NA,NA,NA,NA,NA,14.218990408722,NA,5.63644903229994,NA,60.5,5.81,NA,1.6,0.74,NA,0.49,NA,21.5,5.35,NA,0.15,2.48,NA,NA,NA,NA,0.049,NA,NA,NA,NA,NA,NA,"Field","F",13.4767,53.0006,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","100","120","90/100","100",NA,"mm","dd","mm","dm","dd",12,0.652173913,"13/09/19",0.0222,0,NA,NA,0,0,"Alter Kiez 4","young",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",10.37,69.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.8,"12/09/19",NA,32.5,23.49,0,0,748.9,NA,NA,0,178,0,0,NA,NA,NA,NA,51.17,0.35,2.42,0.75,5.24,1.13,2.47,8.17,0.71,1.82,1,1.22,0.44,0.37,NA,2.79,1.07,NA,1.01
NA,"AA0728",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-8.77,NA,NA,NA,NA,NA,18.562319129041,NA,12.158575872138,NA,58.1,3.5,NA,9.49,0.49,NA,0.55,NA,12.1,7.38,NA,0.11,0.77,NA,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,"Field","F",13.4767,53.0006,2019,"d",NA,"mm","mm","mm","dd","dd","mm",NA,"95","100","100/120","100","80/100",NA,"mm","dd","dm","dd","dm",12,0.5217391304,"13/09/19",8e-04,0,NA,NA,0,0,"Alter Kiez 4","young",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",6.03,56.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,"12/09/19",NA,31.8666666666667,23.0966666666667,0,0,432.9,NA,NA,0,0,0,0,NA,29.4646062352086,FALSE,"Fec:FALSE Tissue:TRUE",0.2,11.69,130.13,224.04,7.76,33.24,28.99,NA,7.68,1.36,18.62,2.47,6.04,400.27,NA,0.07,0.86,NA,53.65
NA,"AA0729",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-9.92666666666667,NA,NA,NA,NA,NA,17.1136383083648,NA,5.45981373725937,NA,49.2,8.01,NA,10.6,2.7,NA,1.3,NA,10,15.9,NA,0.28,2.94,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,"Field","F",13.4767,53.0006,2019,"d",NA,"mm","mm","mm","dd","dd","mm",NA,"95","100","100","90","100",NA,"mm","dd","dd","mm","dd",12,0.5217391304,"13/09/19",0.0291,0,NA,NA,28,0,"Alter Kiez 4","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",17.32,84.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.7,"12/09/19",NA,34.1,24.1733333333333,0,0,738.1,NA,NA,0,5,0,0,NA,32.2724124623619,FALSE,"Fec:FALSE Tissue:FALSE",62.31,0.97,5.27,1,5.59,1.93,0.86,5.62,0.9,2.24,0.99,1.5,0.09,2.13,NA,1.39,1.1,NA,1.54
NA,"AA0730",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-9.55333333333333,NA,NA,NA,NA,NA,21.8103764864062,NA,4.78359571340598,NA,50.9,5.98,NA,15.3,0.81,NA,2.27,NA,19.9,9.51,NA,0.29,33.9,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,"Field","F",13.0978,52.7989,2019,"d",NA,"mm","dd","dd","dd","dd","dd",NA,"100","100","100","100","100",NA,"dd","dd","dd","dd","dd",12,0.08695652174,"13/09/19",0.0159,0,NA,NA,0,0,"Verlorenlorter Weg 21","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dom",11.63,73.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.2,"12/09/19",NA,32.04,22.4866666666667,0,0,273.5,NA,NA,0,0,0,0,NA,29.6586303566792,FALSE,"Fec:FALSE Tissue:FALSE",167.35,0.21,0.15,0.25,4.02,0.61,2.53,17.26,0.37,1.56,0.76,1.23,0,1.23,NA,0.93,0.27,NA,0.87
NA,"AA0731",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-5.97,NA,NA,NA,NA,NA,21.5080815477517,NA,7.72352090149249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.3269,53.2217,2019,"d","m",NA,"m","m",NA,"m",NA,NA,"95","125","120","70","80",NA,"mm","mm","mm","mm","mm",10,0.9333333333,"14/09/19",0.0293,0,NA,NA,0,0,"Boitzenburger Chaussee","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",15.22,81.16,NA,0.0105,NA,NA,NA,NA,NA,0.0464,0.046,71.13,"13/09/19",NA,31.0433333333333,25.0733333333333,0,0,111.2,NA,NA,0,4,0,0,NA,NA,NA,NA,0.4,NA,NA,0.12,41.78,NA,0.17,5.74,0.37,NA,0.27,0.01,0.07,2.89,NA,0.48,1.61,NA,NA
NA,"AA0732",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-8.35666666666667,NA,NA,NA,NA,NA,24.4352728318215,NA,4.61734698643114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.3269,53.2217,2019,"d","m","m","m","m","d","m",NA,NA,"95","125","120","70","80",NA,"mm","mm","mm","mm","mm",12,0.8823529412,"14/09/19",0.0418,0,NA,NA,0,0,"Boitzenburger Chaussee","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",15.19,85.1,NA,0.0174,NA,NA,NA,NA,NA,0.056,0.579,71.2,"13/09/19",NA,31.45,23.0933333333333,0,0,181.9,NA,NA,0,0,0,0,NA,31.5929566492145,FALSE,"Fec:FALSE Tissue:TRUE",0,NA,NA,0.21,0.27,0.02,0,1.42,0.07,NA,0.01,0,0,NA,NA,0,0.76,NA,NA
NA,"AA0733",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-11.4266666666667,NA,NA,NA,NA,NA,NA,NA,5.99289302933106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.3269,53.2217,2019,"m",NA,"mm","mm","mm",NA,"mm","mm",NA,"95/100","125","120","90","80/100",NA,"dm","mm","mm","mm","dm",11,0.9047619048,"14/09/19",0.0557,0,NA,NA,0,0,"Boitzenburger Chaussee","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",17.74,85.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.8,"13/09/19",NA,33.87,22.4433333333333,0,0,125.7,NA,NA,1,0,0,0,NA,NA,NA,NA,56.41,0.47,NA,65.45,2.37,0.15,0.52,8.54,0.57,0.69,0.4,0.76,0,NA,NA,0.87,0.91,NA,0.62
NA,"AA0734",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-9.52,NA,NA,NA,NA,NA,NA,NA,9.45575281665323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.3269,53.2217,2019,"m",NA,"mm","mm","mm",NA,"mm","mm",NA,"95/100","125","120","90","80",NA,"dm","mm","mm","mm","mm",11,0.9523809524,"14/09/19",0.0475,0,NA,NA,0,0,"Boitzenburger Chaussee","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",16.79,83.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.5,"13/09/19",NA,31.3266666666667,21.8066666666667,0,0,316.2,NA,NA,0,0,0,0,NA,26.0325744318207,FALSE,"Fec:FALSE Tissue:TRUE",NA,NA,NA,0.01,0.04,0.17,NA,50.58,0.95,0.01,1.65,3.77,0.01,0.36,NA,0,1.11,NA,NA
NA,"AA0735",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-9.04666666666667,NA,NA,NA,NA,NA,NA,NA,11.77685481986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.3806,53.2242,2019,"d","m","m","m","m","m","m","m",NA,"100","125","120","90","80",NA,"dd","mm","mm","mm","mm",13,0.8333333333,"14/09/19",0.0418,0,NA,NA,0,0,"Kustrichen 10a","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",18.45,83.8,NA,0.0177,NA,NA,NA,NA,NA,0.086,0.0882,69.2,"13/09/19",NA,31.8366666666667,22.79,0,0,261.3,NA,NA,11,0,0,0,NA,31.9713426687985,FALSE,"Fec:FALSE Tissue:TRUE",NA,2.91,83.11,827.56,78.49,24.39,9.18,3.34,42.09,21.62,32.55,36.26,0.01,166.16,NA,0,0.77,NA,131.61
NA,"AA0736",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-6.69833333333333,NA,NA,NA,NA,NA,19.5592801371012,NA,9.57118213147113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.3806,53.2242,2019,"d","m","m","m","m","m","m","m",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",13,0.9444444444,"14/09/19",0.0246,0,NA,NA,0,0,"Kustrichen 10a","young",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",10.07,65.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,"13/09/19",NA,31.1033333333333,24.405,0,0,102.7,NA,NA,0,0,0,0,NA,22.9385358851576,FALSE,"Fec:FALSE Tissue:TRUE",8.59,1.3,13.05,31.83,11.61,1.37,8.79,3.01,13.49,55.73,19.87,8.6,0.06,3.57,10495.81,3.94,2.19,NA,0.42
NA,"AA0737",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.396666666666665,NA,NA,NA,NA,NA,13.7504579999837,NA,11.5720201706426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.3806,53.2242,2019,"d",NA,NA,NA,NA,"dd",NA,"mm",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",8,0.8,"14/09/19",0.0145,0,NA,NA,0,0,"Kustrichen 10a","young",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",5.55,57.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.3,"13/09/19",NA,25.4333333333333,25.83,0,0,252.2,NA,NA,0,0,0,0,NA,18.9284159382922,FALSE,"Fec:FALSE Tissue:TRUE",38.41,821.81,6609.28,1863.47,114.24,46.06,257.66,1.27,30.67,40.59,95.51,31.86,0.36,3073.04,NA,4020.02,9.1,NA,112
NA,"AA0738",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-7.26666666666667,NA,NA,NA,NA,NA,21.8580160885479,NA,8.78062090904308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.3269,53.2217,2019,"m",NA,NA,"mm",NA,NA,NA,"mm",NA,NA,NA,"95/100","125","120",NA,NA,NA,NA,NA,NA,3,1,"14/09/19",0.028,0,NA,NA,0,0,"Boitzenburger Chaussee","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",12.18,76.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.9,"13/09/19",NA,31.8133333333333,24.5466666666667,0,0,268.3,NA,NA,0,0,0,0,NA,31.2743547414124,FALSE,"Fec:FALSE Tissue:TRUE",NA,NA,0.44,0.03,3.84,1.41,0.09,0.68,0.9,5.92,0.02,8.02,0.87,7.35,NA,0.19,0.5,NA,NA
NA,"AA0739",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-12.125,NA,NA,NA,NA,NA,15.9588335484335,NA,6.67402755360089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",14.1267,53.0897,2019,"d","m","m","m","m","d","m",NA,NA,"95","125","120","100","100",NA,"mm","mm","mm","dd","dd",12,0.6470588235,"14/09/19",0.0285,0,NA,NA,0,0,"Schlossstr. 35","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",18.39,86.1,NA,0.0161,NA,NA,NA,NA,NA,0.0619,0.063,73.5,"13/09/19",NA,33.11,20.985,522,33.71,162.9,NA,NA,0,22,0,0,NA,32.5949289378376,FALSE,"Fec:FALSE Tissue:FALSE",15.23,1.88,0.44,15.62,1.11,1.86,1.74,1.54,0.45,11.02,0.61,0.5,0.1,2.46,NA,1.22,0.42,NA,1.11
NA,"AA0740",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-9.26333333333333,NA,NA,NA,NA,NA,25.1927444870682,NA,11.4725477509635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",14.1264,53.09,2019,"d","m","m","m","m","d","m","m",NA,"95","125/155","120","90/100","100",NA,"mm","mm","mm","dm","dd",13,0.7222222222,"14/09/19",0.027,2,NA,NA,0,0,"Schlossstr. 36","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",19.27,85.3,NA,0.0187,NA,NA,NA,NA,NA,0.0098,0.0536,66.2,"13/09/19",NA,32.22,22.9566666666667,0,0,348.7,NA,NA,0,0,0,0,NA,28.9587874033152,FALSE,"Fec:FALSE Tissue:TRUE",NA,NA,NA,0.03,2142.18,NA,NA,1268.06,3.66,1.67,45.27,71.19,2.96,88.42,NA,46.06,3.91,NA,NA
NA,"AA0741",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-10.47,NA,NA,NA,NA,NA,NA,NA,8.5023003788193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",14.1264,53.09,2019,"d",NA,"mm",NA,NA,NA,"mm",NA,NA,"95","125","120","100","100",NA,"mm","mm","mm","dd","dd",8,0.6666666667,"14/09/19",0.03,3,NA,NA,0,0,"Schlossstr. 36","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",21.21,92.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.1,"13/09/19",NA,33.6,23.13,0,0,114.9,NA,NA,238,0,0,0,NA,NA,NA,NA,NA,NA,0.31,0.61,0.32,7.37,NA,6.21,0,20.89,0.36,28.74,0.27,1.46,NA,0.06,0.39,NA,NA
NA,"AA0742",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-9.69666666666667,NA,NA,NA,NA,NA,13.9283374126335,NA,4.88302471403477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",14.1264,53.09,2019,"d",NA,NA,"mm",NA,NA,NA,"mm",NA,"95","125","120","90","100",NA,"mm","mm","mm","mm","dd",8,0.8,"14/09/19",0.0245,0,NA,NA,0,0,"Schlossstr. 36","young",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",9.88,65.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.3,"13/09/19",NA,31.92,22.2233333333333,0,0,359.1,NA,NA,0,9,0,0,NA,NA,NA,NA,6.48,0.81,0.5,13.43,11.22,1.32,0.12,10.51,0.92,5.24,1.73,2.69,0.01,0.19,NA,1.33,1.52,NA,0.53
NA,"AA0743",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-9.54666666666667,NA,NA,NA,NA,NA,17.0144217610918,NA,8.52340049344703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",14.1147,53.0317,2019,"m","m","m","m",NA,"d","m","m",NA,"95","125","120","70","100",NA,"mm","mm","mm","mm","dd",12,0.8235294118,"14/09/19",0.0375,0,NA,NA,0,0,"Schwedterstr. 10","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",15.9,79.4,NA,0.019,NA,NA,NA,NA,NA,NA,0.0864,76.8,"13/09/19",NA,32.7433333333333,23.1966666666667,0,0,304.6,NA,NA,136,0,0,0,NA,32.2221296594829,FALSE,"Fec:FALSE Tissue:TRUE",1.59,2.35,NA,6.12,0.24,0.15,0.53,0.1,0.59,0.04,0.36,0.28,0.58,9.22,NA,1.27,1.24,NA,NA
