"infection","Mouse_ID","end_rel_weight","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","CASP1","CXCL9","CXCR3","IDO1","IFNy","IL.10","IL.12A","IL1RN","IL.6","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PPIB","PRF1","RETNLB","SOCS1","TICAM1","TNF","IL.17A","GAPDH","IL.13","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","dpi_max","WL_max","origin","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","IFNy_imp","CXCR3_imp","IL.6_imp","IL.13_imp","IL.10_imp","IL1RN_imp","CASP1_imp","CXCL9_imp","IDO1_imp","IRGM1_imp","MPO_imp","MUC2_imp","MUC5AC_imp","MYD88_imp","NCR1_imp","PRF1_imp","RETNLB_imp","SOCS1_imp","TICAM1_imp","TNF_imp"
"challenge","LM0406",77.0053475935829,"E11","UNI","E88","SCHUNT_SCHUNT","E11bDMR",14.4,18.7,77.0053475935829,0.61,7,3,1,0,0,1,4,10000,"uninfected_falciformis",TRUE,3.83399124815707,NA,NA,NA,NA,24.6145124905696,14.0920557658459,21.530978378941,12.7638153688758,20.427323534498,22.1603195099201,19.813103411933,13.6925059844231,18.242488466628,12.2350263210804,19.7856201355877,11.1791153348912,11.6977630179644,12.5274391560026,24.3373631190041,15.3242848556258,23.946268875401,12.5762634469509,12.8674098774108,20.0869175972811,20.3208960274632,27.4549178903211,6.32317205078413,17.3448686472419,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,122500,77.0053475935829,"challenge","F0 M. m. domesticus","uninfected","E_falciformis",7,-22.9946524064171,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.427323534498,21.530978378941,18.242488466628,17.3448686472419,22.1603195099201,13.6925059844231,24.6145124905696,14.0920557658459,12.7638153688758,12.2350263210804,19.7856201355877,11.1791153348912,11.6977630179644,12.5274391560026,24.3373631190041,23.946268875401,12.5762634469509,12.8674098774108,20.0869175972811,20.3208960274632
"challenge","LM0407",99.3612774451098,"E11","UNI","E64","SCHUNT_SCHUNT","E11bAOS",24.89,25.05,99.3612774451098,NA,8,0,0,0,0,1,0,0,"uninfected_ferrisi",TRUE,-9.65220398233476,NA,NA,NA,NA,24.82728969375,18.8699316961625,20.5410938178994,17.0379588738368,23.8432338858094,21.5679115268304,25.2442327564817,20.0526042666317,26.9235461778173,10.4123473879726,19.1502872608421,9.34220259096032,9.99047203380285,11.0613386466996,NA,17.0207714159557,24.1803284714019,11.7245685329502,10.4277136478516,27.5281632952361,26.4063146054439,26.253627689928,4.39991534837022,22.6104811293863,"Spleen",27.3,6.37,19.5,4.39,8.86,53.9,1.1,25.8,6.36,17.5,44.7,6.43,32.2,NA,NA,NA,NA,NA,"b",8,82500,92.0159680638723,"challenge","F0 M. m. domesticus","uninfected","E_ferrisi",8,-7.98403193612771,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.8432338858094,20.5410938178994,26.9235461778173,22.6104811293863,21.5679115268304,20.0526042666317,24.82728969375,18.8699316961625,17.0379588738368,10.4123473879726,19.1502872608421,9.34220259096032,9.99047203380285,11.0613386466996,23.3323402407338,24.1803284714019,11.7245685329502,10.4277136478516,27.5281632952361,26.4063146054439
"challenge","LM0407",99.3612774451098,"E11","UNI","E64","SCHUNT_SCHUNT","E11bAOS",24.89,25.05,99.3612774451098,NA,8,0,0,0,0,1,0,0,"uninfected_ferrisi",TRUE,-9.65220398233476,NA,NA,NA,NA,24.82728969375,18.8699316961625,20.5410938178994,17.0379588738368,23.8432338858094,21.5679115268304,25.2442327564817,20.0526042666317,26.9235461778173,10.4123473879726,19.1502872608421,9.34220259096032,9.99047203380285,11.0613386466996,NA,17.0207714159557,24.1803284714019,11.7245685329502,10.4277136478516,27.5281632952361,26.4063146054439,26.253627689928,4.39991534837022,22.6104811293863,"mLN",50.1,7.08,22.2,14.2,4.95,59.5,1.07,23.7,13.8,11.2,43,2.24,35.6,NA,NA,NA,NA,NA,"b",8,82500,92.0159680638723,"challenge","F0 M. m. domesticus","uninfected","E_ferrisi",8,-7.98403193612771,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.8432338858094,20.5410938178994,26.9235461778173,22.6104811293863,21.5679115268304,20.0526042666317,24.82728969375,18.8699316961625,17.0379588738368,10.4123473879726,19.1502872608421,9.34220259096032,9.99047203380285,11.0613386466996,23.3323402407338,24.1803284714019,11.7245685329502,10.4277136478516,27.5281632952361,26.4063146054439
"challenge","LM0408",77.8048780487805,"E11","E64","E88","PWD_PWD","E11bINQ",12.76,16.4,77.8048780487805,NA,8,6,3,6,9,1,24,60000,"ferrisi_falciformis",TRUE,6.61128322944637,NA,NA,NA,NA,20.6217668713655,13.7227657810832,20.326152364635,12.1005848035755,18.5522798752104,21.8361044208564,24.0426916309452,15.6082820796695,23.605291169731,8.6350247366941,19.6473595889221,7.29000747467416,8.05277449113343,8.98810206718073,26.3072263956549,14.6325680020718,23.9244794587871,7.98553689767872,9.28469716024607,19.199475512739,18.3302231894742,24.2616236007376,3.23606839928665,16.5288937630088,"Spleen",17.1,12.7,17.8,2.59,4.08,43.2,2.1,16.3,17.6,10.4,40.7,3.11,4.03,NA,NA,NA,NA,NA,"b",8,1447500,77.8048780487805,"challenge","F0 M. m. musculus","E_ferrisi","E_falciformis",8,-22.1951219512195,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5522798752104,20.326152364635,23.605291169731,16.5288937630088,21.8361044208564,15.6082820796695,20.6217668713655,13.7227657810832,12.1005848035755,8.6350247366941,19.6473595889221,7.29000747467416,8.05277449113343,8.98810206718073,26.3072263956549,23.9244794587871,7.98553689767872,9.28469716024607,19.199475512739,18.3302231894742
"challenge","LM0408",77.8048780487805,"E11","E64","E88","PWD_PWD","E11bINQ",12.76,16.4,77.8048780487805,NA,8,6,3,6,9,1,24,60000,"ferrisi_falciformis",TRUE,6.61128322944637,NA,NA,NA,NA,20.6217668713655,13.7227657810832,20.326152364635,12.1005848035755,18.5522798752104,21.8361044208564,24.0426916309452,15.6082820796695,23.605291169731,8.6350247366941,19.6473595889221,7.29000747467416,8.05277449113343,8.98810206718073,26.3072263956549,14.6325680020718,23.9244794587871,7.98553689767872,9.28469716024607,19.199475512739,18.3302231894742,24.2616236007376,3.23606839928665,16.5288937630088,"mLN",41.9,11.9,22.2,5.66,4.86,55.8,1.26,26.5,27.9,13.3,54.1,1.85,12.2,NA,NA,NA,NA,NA,"b",8,1447500,77.8048780487805,"challenge","F0 M. m. musculus","E_ferrisi","E_falciformis",8,-22.1951219512195,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5522798752104,20.326152364635,23.605291169731,16.5288937630088,21.8361044208564,15.6082820796695,20.6217668713655,13.7227657810832,12.1005848035755,8.6350247366941,19.6473595889221,7.29000747467416,8.05277449113343,8.98810206718073,26.3072263956549,23.9244794587871,7.98553689767872,9.28469716024607,19.199475512739,18.3302231894742
"challenge","LM0410",105.408583186361,"E11","E64","E64","PWD_PWD","E11bOTY",17.93,17.01,105.408583186361,NA,8,2,0,1,3,1,6,15000,"ferrisi_ferrisi",TRUE,-8.52642175811008,NA,NA,NA,NA,21.0442670437101,14.1490516792399,20.5874283402811,14.8158131647312,20.6421962767908,21.052822615835,22.0418787368533,15.7801135265384,22.6493400200605,9.72263075801179,18.8712631495047,8.93536786479912,10.212263487223,10.2560802220252,NA,12.8485289561287,28.0964580858124,5.84610268813236,10.0894561118346,18.0409852400877,19.429940944558,22.7729369815517,4.56614358944823,15.640122069516,"Spleen",13.3,13.4,18,6.2,6.45,47,4.14,27,11.1,5.07,40.4,8.72,13.2,NA,NA,NA,NA,NA,"b",8,17500,89.0064667842446,"challenge","F0 M. m. musculus","E_ferrisi","E_ferrisi",8,-10.9935332157554,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6421962767908,20.5874283402811,22.6493400200605,15.640122069516,21.052822615835,15.7801135265384,21.0442670437101,14.1490516792399,14.8158131647312,9.72263075801179,18.8712631495047,8.93536786479912,10.212263487223,10.2560802220252,22.9071464843822,28.0964580858124,5.84610268813236,10.0894561118346,18.0409852400877,19.429940944558
"challenge","LM0410",105.408583186361,"E11","E64","E64","PWD_PWD","E11bOTY",17.93,17.01,105.408583186361,NA,8,2,0,1,3,1,6,15000,"ferrisi_ferrisi",TRUE,-8.52642175811008,NA,NA,NA,NA,21.0442670437101,14.1490516792399,20.5874283402811,14.8158131647312,20.6421962767908,21.052822615835,22.0418787368533,15.7801135265384,22.6493400200605,9.72263075801179,18.8712631495047,8.93536786479912,10.212263487223,10.2560802220252,NA,12.8485289561287,28.0964580858124,5.84610268813236,10.0894561118346,18.0409852400877,19.429940944558,22.7729369815517,4.56614358944823,15.640122069516,"mLN",46.8,10.9,24.1,5.86,4.2,66.3,1.52,48,28.4,13.9,41.8,2.6,23.5,NA,NA,NA,NA,NA,"b",8,17500,89.0064667842446,"challenge","F0 M. m. musculus","E_ferrisi","E_ferrisi",8,-10.9935332157554,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6421962767908,20.5874283402811,22.6493400200605,15.640122069516,21.052822615835,15.7801135265384,21.0442670437101,14.1490516792399,14.8158131647312,9.72263075801179,18.8712631495047,8.93536786479912,10.212263487223,10.2560802220252,22.9071464843822,28.0964580858124,5.84610268813236,10.0894561118346,18.0409852400877,19.429940944558
"challenge","LM0411",83.2727272727273,"E11","E64","E88","PWD_PWD","E11bBNU",13.74,16.5,83.2727272727273,NA,8,17,15,19,11,1,62,155000,"ferrisi_falciformis",TRUE,3.58310722268937,NA,NA,NA,NA,22.1143872423383,14.059007469805,21.3097684503733,11.6112278072651,17.5071271599409,20.5398059447125,23.4884383276173,15.629936487548,24.8139314939034,8.83213879274251,17.7263863552289,7.72289513916285,8.27857477372543,9.47105336570655,26.6707751809346,14.3179809504012,22.1743184260982,8.54433759613006,9.70874809998261,19.4000111669781,18.8548301025708,23.0918154260893,3.56591266690615,15.9638683572181,"mLN",41.6,12.9,23,6.09,3.8,56.5,2.16,35.9,25.2,10.7,44.3,2.05,15.1,NA,NA,NA,NA,NA,"b",8,155000,83.2727272727273,"challenge","F0 M. m. musculus","E_ferrisi","E_falciformis",8,-16.7272727272727,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5071271599409,21.3097684503733,24.8139314939034,15.9638683572181,20.5398059447125,15.629936487548,22.1143872423383,14.059007469805,11.6112278072651,8.83213879274251,17.7263863552289,7.72289513916285,8.27857477372543,9.47105336570655,26.6707751809346,22.1743184260982,8.54433759613006,9.70874809998261,19.4000111669781,18.8548301025708
"challenge","LM0411",83.2727272727273,"E11","E64","E88","PWD_PWD","E11bBNU",13.74,16.5,83.2727272727273,NA,8,17,15,19,11,1,62,155000,"ferrisi_falciformis",TRUE,3.58310722268937,NA,NA,NA,NA,22.1143872423383,14.059007469805,21.3097684503733,11.6112278072651,17.5071271599409,20.5398059447125,23.4884383276173,15.629936487548,24.8139314939034,8.83213879274251,17.7263863552289,7.72289513916285,8.27857477372543,9.47105336570655,26.6707751809346,14.3179809504012,22.1743184260982,8.54433759613006,9.70874809998261,19.4000111669781,18.8548301025708,23.0918154260893,3.56591266690615,15.9638683572181,"Spleen",13.4,15.6,16.7,3.91,5.05,45.1,3.72,16.6,14.1,17.3,24.1,3.47,7.44,NA,NA,NA,NA,NA,"b",8,155000,83.2727272727273,"challenge","F0 M. m. musculus","E_ferrisi","E_falciformis",8,-16.7272727272727,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5071271599409,21.3097684503733,24.8139314939034,15.9638683572181,20.5398059447125,15.629936487548,22.1143872423383,14.059007469805,11.6112278072651,8.83213879274251,17.7263863552289,7.72289513916285,8.27857477372543,9.47105336570655,26.6707751809346,22.1743184260982,8.54433759613006,9.70874809998261,19.4000111669781,18.8548301025708
"challenge","LM0412",78.1105169340463,"E11","UNI","E64","SCHUNT_SCHUNT","E11bEFU",21.91,28.05,78.1105169340463,NA,8,0,1,1,4,1,6,15000,"uninfected_ferrisi",TRUE,5.36599735143947,NA,NA,NA,NA,22.9302941457053,16.1402914666098,24.7834705693031,14.9765676264383,19.266296999532,23.5243943177189,27.5504239419987,14.9769629033162,20.2033715725075,10.7455705021274,18.1100362345933,9.53881946096944,10.0482933268338,10.6730920078094,NA,17.1974861767536,25.977937326554,11.3878072885595,11.2855483172319,22.1312294709625,21.2631320390999,24.4853217738845,5.06409414495563,19.7848740300191,"mLN",44.3,6.69,40.9,11,6.35,71.9,1.47,56.2,13.9,20.9,52.2,2.92,31.4,NA,NA,NA,NA,NA,"b",8,72500,78.1105169340463,"challenge","F0 M. m. domesticus","uninfected","E_ferrisi",8,-21.8894830659537,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.266296999532,24.7834705693031,20.2033715725075,19.7848740300191,23.5243943177189,14.9769629033162,22.9302941457053,16.1402914666098,14.9765676264383,10.7455705021274,18.1100362345933,9.53881946096944,10.0482933268338,10.6730920078094,23.3835741058012,25.977937326554,11.3878072885595,11.2855483172319,22.1312294709625,21.2631320390999
"challenge","LM0412",78.1105169340463,"E11","UNI","E64","SCHUNT_SCHUNT","E11bEFU",21.91,28.05,78.1105169340463,NA,8,0,1,1,4,1,6,15000,"uninfected_ferrisi",TRUE,5.36599735143947,NA,NA,NA,NA,22.9302941457053,16.1402914666098,24.7834705693031,14.9765676264383,19.266296999532,23.5243943177189,27.5504239419987,14.9769629033162,20.2033715725075,10.7455705021274,18.1100362345933,9.53881946096944,10.0482933268338,10.6730920078094,NA,17.1974861767536,25.977937326554,11.3878072885595,11.2855483172319,22.1312294709625,21.2631320390999,24.4853217738845,5.06409414495563,19.7848740300191,"Spleen",30,7.8,24.2,4.44,5.47,54.8,1.32,27.4,7.8,11.7,43.5,3.94,24.7,NA,NA,NA,NA,NA,"b",8,72500,78.1105169340463,"challenge","F0 M. m. domesticus","uninfected","E_ferrisi",8,-21.8894830659537,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.266296999532,24.7834705693031,20.2033715725075,19.7848740300191,23.5243943177189,14.9769629033162,22.9302941457053,16.1402914666098,14.9765676264383,10.7455705021274,18.1100362345933,9.53881946096944,10.0482933268338,10.6730920078094,23.3835741058012,25.977937326554,11.3878072885595,11.2855483172319,22.1312294709625,21.2631320390999
"challenge","LM0413",95.7781050564556,"E11","E64","UNI","SCHUNT_SCHUNT","E11bPWY",19.51,20.37,95.7781050564556,NA,8,0,0,0,0,1,0,0,"ferrisi_uninfected",TRUE,-7.9430189889161,NA,NA,NA,NA,25.5754966558289,21.9077180295914,22.7786687327439,20.3373058926669,NA,NA,NA,20.2129980273835,25.0519511093116,10.7818811929685,19.8459637199584,9.29919731850971,9.82137867142799,10.8031538825366,24.9968999334781,18.2614462490166,NA,10.4884269925845,11.4451050884419,22.6290168134815,25.7235672969262,26.973596807483,4.60533460608717,23.1012044247232,"Spleen",33.7,5.69,24.1,4.15,6.42,24.4,1.37,13.8,7.68,15.4,14.6,5.66,33.1,NA,NA,NA,NA,NA,"b",8,0,95.7781050564556,"challenge","F0 M. m. domesticus","E_ferrisi","uninfected",8,-4.2218949435444,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1936794940158,22.7786687327439,25.0519511093116,23.1012044247232,22.3384214210207,20.2129980273835,25.5754966558289,21.9077180295914,20.3373058926669,10.7818811929685,19.8459637199584,9.29919731850971,9.82137867142799,10.8031538825366,24.9968999334781,23.0448840265631,10.4884269925845,11.4451050884419,22.6290168134815,25.7235672969262
"challenge","LM0413",95.7781050564556,"E11","E64","UNI","SCHUNT_SCHUNT","E11bPWY",19.51,20.37,95.7781050564556,NA,8,0,0,0,0,1,0,0,"ferrisi_uninfected",TRUE,-7.9430189889161,NA,NA,NA,NA,25.5754966558289,21.9077180295914,22.7786687327439,20.3373058926669,NA,NA,NA,20.2129980273835,25.0519511093116,10.7818811929685,19.8459637199584,9.29919731850971,9.82137867142799,10.8031538825366,24.9968999334781,18.2614462490166,NA,10.4884269925845,11.4451050884419,22.6290168134815,25.7235672969262,26.973596807483,4.60533460608717,23.1012044247232,"mLN",32.6,3.81,43.2,13.5,4.17,53.8,4.81,11.1,14.4,12.1,28.8,1.96,25.1,NA,NA,NA,NA,NA,"b",8,0,95.7781050564556,"challenge","F0 M. m. domesticus","E_ferrisi","uninfected",8,-4.2218949435444,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1936794940158,22.7786687327439,25.0519511093116,23.1012044247232,22.3384214210207,20.2129980273835,25.5754966558289,21.9077180295914,20.3373058926669,10.7818811929685,19.8459637199584,9.29919731850971,9.82137867142799,10.8031538825366,24.9968999334781,23.0448840265631,10.4884269925845,11.4451050884419,22.6290168134815,25.7235672969262
"challenge","LM0415",90.4411764705882,"E11","UNI","E64","SCHUNT_SCHUNT","E11bDGH",20.91,23.12,90.4411764705882,NA,8,0,0,1,0,1,1,2500,"uninfected_ferrisi",TRUE,-9.7265494860117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spleen",33,5.64,20.5,7.42,7.39,54.9,1.17,31.4,8.2,16.6,39.8,5,26.6,NA,NA,NA,NA,NA,"b",8,67500,82.8719723183391,"challenge","F0 M. m. domesticus","uninfected","E_ferrisi",8,-17.1280276816609,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0415",90.4411764705882,"E11","UNI","E64","SCHUNT_SCHUNT","E11bDGH",20.91,23.12,90.4411764705882,NA,8,0,0,1,0,1,1,2500,"uninfected_ferrisi",TRUE,-9.7265494860117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mLN",49.7,6.95,30,19.5,5.04,62.2,1.41,42,14.8,10.9,41.4,1.06,10.3,NA,NA,NA,NA,NA,"b",8,67500,82.8719723183391,"challenge","F0 M. m. domesticus","uninfected","E_ferrisi",8,-17.1280276816609,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
